BPA Balancing Authority Load & Total Wind Generation
at 5-minute intervals, last 7 days
Dates: 17Nov2019 - 24Nov2019 (last updated 23Nov2019 21:05:44) Pacific Time
Based on 5-min MW readings from the BPA SCADA system for points 45583, 79687, 79682, 164377, 70681

This represents loads and resources in BPA's Balancing Authority (BA) including some that are not BPA's.
It does not include BPA loads served by transfer, scheduled out of region,
or scheduled to customers with their own BAs such as Seattle and Tacoma

BPA/Technical Operations (TOT-OpInfo@bpa.gov)

Date/Time       	Load	Wind	Hydro	Fossil/Biomass	Nuclear
11/20/2019 19:30	7458	396	8541	1089	1165
11/20/2019 19:35	7457	396	8549	1075	1164
11/20/2019 19:40	7370	399	8516	1072	1166
11/20/2019 19:45	7371	393	8497	1072	1167
11/20/2019 19:50	7347	389	8549	1071	1170
11/20/2019 19:55	7342	379	8484	1069	1166
11/20/2019 20:00	7336	373	8407	1071	1166
11/20/2019 20:05	7307	375	8269	1069	1166
11/20/2019 20:10	7296	362	8196	1081	1170
11/20/2019 20:15	7349	370	8219	1098	1167
11/20/2019 20:20	7262	372	8139	1098	1166
11/20/2019 20:25	7252	367	8106	1102	1176
11/20/2019 20:30	7254	365	8082	1099	1176
11/20/2019 20:35	7249	365	8100	1100	1176
11/20/2019 20:40	7231	374	8064	1093	1174
11/20/2019 20:45	7308	381	8126	1095	1175
11/20/2019 20:50	7206	374	8041	1095	1174
11/20/2019 20:55	7109	354	7935	1097	1176
11/20/2019 21:00	7084	334	7746	1092	1176
11/20/2019 21:05	7069	346	7672	1094	1176
11/20/2019 21:10	7023	332	7459	1092	1181
11/20/2019 21:15	6995	329	7447	1092	1178
11/20/2019 21:20	6987	318	7422	1095	1176
11/20/2019 21:25	7015	328	7398	1095	1176
11/20/2019 21:30	7073	331	7414	1091	1178
11/20/2019 21:35	7007	336	7378	1093	1176
11/20/2019 21:40	7034	347	7417	1092	1176
11/20/2019 21:45	6960	357	7282	1091	1176
11/20/2019 21:50	6933	350	7252	1090	1176
11/20/2019 21:55	6797	350	7196	1064	1176
11/20/2019 22:00	6740	348	6983	1040	1178
11/20/2019 22:05	6703	364	6995	1014	1181
11/20/2019 22:10	6712	369	6682	986	1176
11/20/2019 22:15	6673	372	6625	981	1177
11/20/2019 22:20	6639	388	6696	978	1176
11/20/2019 22:25	6617	384	6700	983	1176
11/20/2019 22:30	6605	377	6691	980	1176
11/20/2019 22:35	6561	367	6694	977	1178
11/20/2019 22:40	6475	364	6666	976	1175
11/20/2019 22:45	6453	361	6625	981	1176
11/20/2019 22:50	6406	369	6475	979	1176
11/20/2019 22:55	6471	353	6440	980	1176
11/20/2019 23:00	6430	355	6502	978	1175
11/20/2019 23:05	6363	351	6495	976	1176
11/20/2019 23:10	6411	351	6450	981	1176
11/20/2019 23:15	6375	350	6434	979	1176
11/20/2019 23:20	6359	355	6444	988	1176
11/20/2019 23:25	6328	351	6426	984	1176
11/20/2019 23:30	6327	343	6465	984	1165
11/20/2019 23:35	6230	341	6388	982	1165
11/20/2019 23:40	6202	348	6358	985	1167
11/20/2019 23:45	6204	353	6247	983	1167
11/20/2019 23:50	6292	350	6315	988	1167
11/20/2019 23:55	6288	353	6287	987	1166
11/21/2019 00:00	6248	359	6080	987	1167
11/21/2019 00:05	6153	349	6065	997	1173
11/21/2019 00:10	6234	346	6055	998	1167
11/21/2019 00:15	6218	341	6054	998	1166
11/21/2019 00:20	6217	335	6038	995	1171
11/21/2019 00:25	6198	328	6001	999	1166
11/21/2019 00:30	6117	313	5962	997	1168
11/21/2019 00:35	6133	300	5975	1001	1173
11/21/2019 00:40	6132	295	5975	1003	1169
11/21/2019 00:45	6207	285	5947	999	1169
11/21/2019 00:50	6197	267	5974	995	1168
11/21/2019 00:55	6130	253	6012	997	1167
11/21/2019 01:00	6192	241	6023	999	1166
11/21/2019 01:05	6197	230	6095	1002	1167
11/21/2019 01:10	6185	225	6078	999	1166
11/21/2019 01:15	6208	224	6093	1001	1168
11/21/2019 01:20	6127	228	6004	1000	1167
11/21/2019 01:25	6106	222	5999	998	1168
11/21/2019 01:30	6127	217	6032	1005	1169
11/21/2019 01:35	6142	204	6086	1006	1167
11/21/2019 01:40	6221	193	6072	1002	1167
11/21/2019 01:45	6223	184	6088	1018	1169
11/21/2019 01:50	6175	181	6080	1009	1168
11/21/2019 01:55	6256	182	6061	1004	1167
11/21/2019 02:00	6230	179	6022	1003	1167
11/21/2019 02:05	6243	176	5994	1013	1172
11/21/2019 02:10	6273	174	5915	1008	1169
11/21/2019 02:15	6179	180	5928	1010	1168
11/21/2019 02:20	6184	183	5911	1010	1169
11/21/2019 02:25	6199	189	5923	1010	1167
11/21/2019 02:30	6294	182	5943	1009	1167
11/21/2019 02:35	6274	187	5917	1009	1170
11/21/2019 02:40	6302	191	5933	1010	1168
11/21/2019 02:45	6286	194	5922	1011	1168
11/21/2019 02:50	6293	202	5905	1012	1167
11/21/2019 02:55	6310	197	5920	1015	1167
11/21/2019 03:00	6318	187	5939	1011	1168
11/21/2019 03:05	6265	182	6015	1009	1167
11/21/2019 03:10	6281	180	6012	1014	1166
11/21/2019 03:15	6294	165	5994	1009	1167
11/21/2019 03:20	6376	150	6033	1013	1168
11/21/2019 03:25	6385	133	6065	1014	1167
11/21/2019 03:30	6348	126	6080	1014	1167
11/21/2019 03:35	6436	121	6169	1012	1167
11/21/2019 03:40	6473	121	6200	1010	1167
11/21/2019 03:45	6497	114	6227	1015	1168
11/21/2019 03:50	6495	107	6264	1009	1168
11/21/2019 03:55	6459	110	6265	1019	1170
11/21/2019 04:00	6472	112	6257	1015	1166
11/21/2019 04:05	6535	115	6378	1011	1166
11/21/2019 04:10	6603	120	6539	1015	1168
11/21/2019 04:15	6662	126	6612	1011	1169
11/21/2019 04:20	6614	114	6583	1009	1174
11/21/2019 04:25	6669	106	6586	1007	1168
11/21/2019 04:30	6695	92	6695	1004	1169
11/21/2019 04:35	6764	85	6683	1000	1169
11/21/2019 04:40	6799	80	6708	1003	1168
11/21/2019 04:45	6858	80	6767	1010	1169
11/21/2019 04:50	6821	77	6959	1015	1167
11/21/2019 04:55	6892	79	7101	1035	1170
11/21/2019 05:00	6991	76	7106	1061	1168
11/21/2019 05:05	7042	73	7217	1085	1168
11/21/2019 05:10	7117	66	7218	1121	1169
11/21/2019 05:15	7211	65	7241	1120	1170
11/21/2019 05:20	7229	59	7323	1125	1174
11/21/2019 05:25	7307	51	7431	1126	1167
11/21/2019 05:30	7340	43	7506	1124	1169
11/21/2019 05:35	7429	36	7583	1121	1169
11/21/2019 05:40	7501	34	7661	1128	1167
11/21/2019 05:45	7461	32	7703	1128	1169
11/21/2019 05:50	7547	33	7876	1131	1169
11/21/2019 05:55	7678	34	8120	1127	1169
11/21/2019 06:00	7660	35	8259	1130	1174
11/21/2019 06:05	7890	37	8572	1128	1166
11/21/2019 06:10	7933	39	8672	1127	1169
11/21/2019 06:15	8034	38	8803	1127	1167
11/21/2019 06:20	8030	34	8760	1128	1168
11/21/2019 06:25	8089	31	8841	1126	1167
11/21/2019 06:30	8102	28	8855	1124	1166
11/21/2019 06:35	8098	23	8940	1124	1167
11/21/2019 06:40	8159	21	8993	1122	1166
11/21/2019 06:45	8174	21	8997	1129	1169
11/21/2019 06:50	8271	19	9058	1123	1169
11/21/2019 06:55	8295	17	9102	1122	1167
11/21/2019 07:00	8260	15	9084	1123	1167
11/21/2019 07:05	8368	17	9131	1122	1167
11/21/2019 07:10	8429	16	9058	1122	1167
11/21/2019 07:15	8469	16	9102	1125	1164
11/21/2019 07:20	8470	17	9070	1125	1165
11/21/2019 07:25	8377	16	8972	1124	1168
11/21/2019 07:30	8360	18	8968	1127	1169
11/21/2019 07:35	8419	17	9010	1123	1169
11/21/2019 07:40	8419	17	8993	1124	1170
11/21/2019 07:45	8420	16	8964	1122	1169
11/21/2019 07:50	8323	16	8982	1123	1172
11/21/2019 07:55	8348	15	8887	1122	1166
11/21/2019 08:00	8333	14	8961	1120	1169
11/21/2019 08:05	8303	11	8979	1130	1169
11/21/2019 08:10	8312	10	9024	1127	1169
11/21/2019 08:15	8213	9	8931	1132	1170
11/21/2019 08:20	8181	7	8840	1118	1171
11/21/2019 08:25	8144	6	8810	1118	1175
11/21/2019 08:30	8186	6	8863	1116	1168
11/21/2019 08:35	8178	5	8870	1116	1170
11/21/2019 08:40	8128	4	8793	1115	1170
11/21/2019 08:45	8079	3	8744	1115	1168
11/21/2019 08:50	8008	3	8741	1115	1170
11/21/2019 08:55	8016	2	8570	1112	1170
11/21/2019 09:00	7968	2	8590	1110	1170
11/21/2019 09:05	7846	2	8656	1116	1169
11/21/2019 09:10	7834	2	8503	1116	1170
11/21/2019 09:15	7849	2	8437	1117	1167
11/21/2019 09:20	7849	2	8245	1119	1174
11/21/2019 09:25	7795	3	8146	1119	1169
11/21/2019 09:30	7760	3	8154	1117	1170
11/21/2019 09:35	7725	4	8200	1115	1169
11/21/2019 09:40	7706	4	8182	1116	1167
11/21/2019 09:45	7675	4	8086	1118	1169
11/21/2019 09:50	7696	4	8110	1110	1168
11/21/2019 09:55	7555	4	8107	1087	1168
11/21/2019 10:00	7530	4	8043	1066	1173
11/21/2019 10:05	7503	4	8090	1047	1169
11/21/2019 10:10	7449	4	8064	1021	1171
11/21/2019 10:15	7482	4	8039	1011	1168
11/21/2019 10:20	7485	4	7961	1007	1168
11/21/2019 10:25	7342	3	7776	1007	1166
11/21/2019 10:30	7396	3	7732	1007	1166
11/21/2019 10:35	7368	3	7774	1006	1167
11/21/2019 10:40	7334	4	7792	1006	1167
11/21/2019 10:45	7324	5	7751	1004	1166
11/21/2019 10:50	7167	6	7586	1008	1168
11/21/2019 10:55	7163	5	7550	1004	1166
11/21/2019 11:00	7139	6	7624	1005	1167
11/21/2019 11:05	7158	5	7578	1009	1166
11/21/2019 11:10	7186	4	7509	1008	1168
11/21/2019 11:15	7056	3	7558	1009	1165
11/21/2019 11:20	7102	2	7640	1007	1166
11/21/2019 11:25	7029	2	7504	1005	1168
11/21/2019 11:30	7033	2	7459	1005	1169
11/21/2019 11:35	7036	2	7471	1006	1172
11/21/2019 11:40	7003	1	7473	1005	1166
11/21/2019 11:45	6910	1	7511	1008	1167
11/21/2019 11:50	6915	1	7445	1007	1167
11/21/2019 11:55	6934	1	7409	994	1166
11/21/2019 12:00	6840	1	7415	989	1167
11/21/2019 12:05	6868	1	7469	989	1167
11/21/2019 12:10	6807	1	7547	994	1167
11/21/2019 12:15	6845	1	7542	999	1165
11/21/2019 12:20	6858	1	7537	997	1166
11/21/2019 12:25	6811	1	7484	992	1170
11/21/2019 12:30	6783	1	7447	995	1164
11/21/2019 12:35	6686	0	7410	990	1165
11/21/2019 12:40	6648	0	7406	993	1166
11/21/2019 12:45	6726	3	7380	993	1166
11/21/2019 12:50	6711	6	7398	992	1172
11/21/2019 12:55	6706	11	7377	991	1171
11/21/2019 13:00	6644	13	7367	993	1165
11/21/2019 13:05	6695	14	7378	993	1170
11/21/2019 13:10	6662	15	7471	989	1163
11/21/2019 13:15	6660	16	7416	995	1165
11/21/2019 13:20	6638	13	7445	996	1164
11/21/2019 13:25	6528	16	7395	992	1169
11/21/2019 13:30	6554	15	7271	996	1164
11/21/2019 13:35	6606	18	7292	999	1164
11/21/2019 13:40	6600	19	7242	998	1164
11/21/2019 13:45	6586	18	7359	995	1166
11/21/2019 13:50	6553	20	7310	997	1164
11/21/2019 13:55	6539	22	7342	999	1166
11/21/2019 14:00	6553	23	7260	998	1164
11/21/2019 14:05	6518	27	7284	1001	1166
11/21/2019 14:10	6503	31	7205	998	1166
11/21/2019 14:15	6440	36	7160	998	1163
11/21/2019 14:20	6420	36	7161	1000	1165
11/21/2019 14:25	6469	39	7180	999	1164
11/21/2019 14:30	6468	39	7197	995	1164
11/21/2019 14:35	6430	43	7202	1002	1167
11/21/2019 14:40	6509	42	7220	1000	1165
11/21/2019 14:45	6495	42	7273	1000	1163
11/21/2019 14:50	6468	41	7234	998	1166
11/21/2019 14:55	6512	41	7137	1000	1169
11/21/2019 15:00	6499	41	7047	998	1165
11/21/2019 15:05	6432	39	7032	994	1169
11/21/2019 15:10	6457	38	6969	1002	1163
11/21/2019 15:15	6546	39	6992	1000	1163
11/21/2019 15:20	6523	39	6988	1001	1164
11/21/2019 15:25	6583	50	7030	997	1164
11/21/2019 15:30	6619	50	7034	1000	1164
11/21/2019 15:35	6604	51	7018	1001	1163
11/21/2019 15:40	6630	53	7025	995	1164
11/21/2019 15:45	6650	51	7003	1002	1164
11/21/2019 15:50	6689	49	7118	1006	1162
11/21/2019 15:55	6648	46	7310	1001	1170
11/21/2019 16:00	6687	45	7456	1000	1164
11/21/2019 16:05	6715	47	7660	999	1163
11/21/2019 16:10	6773	48	7921	1002	1169
11/21/2019 16:15	6821	49	8044	1006	1170
11/21/2019 16:20	6973	56	8289	1005	1164
11/21/2019 16:25	7028	60	8349	1003	1164
11/21/2019 16:30	6951	65	8380	999	1164
11/21/2019 16:35	7073	67	8436	1002	1164
11/21/2019 16:40	7163	73	8515	1006	1164
11/21/2019 16:45	7228	79	8605	1003	1165
11/21/2019 16:50	7288	85	8660	1006	1166
11/21/2019 16:55	7346	82	8625	1008	1170
11/21/2019 17:00	7307	79	8650	1006	1165
11/21/2019 17:05	7426	75	8607	1010	1170
11/21/2019 17:10	7444	73	8645	1011	1166
11/21/2019 17:15	7506	69	8643	1013	1169
11/21/2019 17:20	7505	62	8625	1013	1166
11/21/2019 17:25	7565	62	8679	1016	1166
11/21/2019 17:30	7586	62	8664	1014	1164
11/21/2019 17:35	7616	65	8681	1013	1166
11/21/2019 17:40	7603	67	8685	1012	1166
11/21/2019 17:45	7610	67	8710	1011	1166
11/21/2019 17:50	7535	62	8685	1012	1167
11/21/2019 17:55	7576	58	8778	1012	1164
11/21/2019 18:00	7632	54	8861	1016	1166
11/21/2019 18:05	7632	55	8913	1016	1166
11/21/2019 18:10	7666	56	8999	1011	1166
11/21/2019 18:15	7658	53	9018	1016	1167
11/21/2019 18:20	7633	51	9045	1012	1166
11/21/2019 18:25	7684	48	9048	1012	1167
11/21/2019 18:30	7682	44	9056	1012	1170
11/21/2019 18:35	7621	39	9084	1011	1167
11/21/2019 18:40	7670	37	9050	1010	1167
11/21/2019 18:45	7623	34	9028	1020	1167
11/21/2019 18:50	7629	30	9062	1016	1166
11/21/2019 18:55	7689	26	9084	1018	1167
11/21/2019 19:00	7705	22	9042	1017	1168
11/21/2019 19:05	7622	18	8987	1015	1167
11/21/2019 19:10	7693	14	8929	1013	1169
11/21/2019 19:15	7670	7	8924	1016	1169
11/21/2019 19:20	7685	3	8881	1015	1168
11/21/2019 19:25	7699	2	8877	1014	1168
11/21/2019 19:30	7605	2	8777	1011	1174
11/21/2019 19:35	7626	3	8784	1014	1166
11/21/2019 19:40	7678	3	8790	1012	1168
11/21/2019 19:45	7700	2	8798	1009	1168
11/21/2019 19:50	7629	2	8787	1015	1167
11/21/2019 19:55	7622	3	8816	1014	1169
11/21/2019 20:00	7669	3	8775	1014	1169
11/21/2019 20:05	7638	5	8781	1012	1169
11/21/2019 20:10	7547	6	8731	1010	1169
11/21/2019 20:15	7540	5	8625	1007	1167
11/21/2019 20:20	7519	4	8542	1010	1174
11/21/2019 20:25	7525	4	8545	1013	1170
11/21/2019 20:30	7477	4	8513	1007	1168
11/21/2019 20:35	7533	5	8545	1011	1168
11/21/2019 20:40	7565	5	8549	1010	1169
11/21/2019 20:45	7507	4	8535	1011	1169
11/21/2019 20:50	7496	3	8513	1010	1169
11/21/2019 20:55	7479	4	8482	1011	1169
11/21/2019 21:00	7454	2	8402	1011	1169
11/21/2019 21:05	7410	3	8310	1010	1169
11/21/2019 21:10	7305	2	8165	1014	1170
11/21/2019 21:15	7361	3	8078	1016	1169
11/21/2019 21:20	7224	2	8003	1017	1169
11/21/2019 21:25	7300	2	7988	1015	1172
11/21/2019 21:30	7263	3	8002	1016	1168
11/21/2019 21:35	7248	3	7976	1015	1170
11/21/2019 21:40	7183	7	7853	1012	1175
11/21/2019 21:45	7162	10	7825	1016	1169
11/21/2019 21:50	7154	14	7821	1017	1169
11/21/2019 21:55	7109	20	7696	1015	1170
11/21/2019 22:00	6988	23	7363	1013	1169
11/21/2019 22:05	6911	22	7178	1011	1170
11/21/2019 22:10	6879	21	6960	1010	1169
11/21/2019 22:15	6820	20	6917	1010	1175
11/21/2019 22:20	6865	19	6862	1006	1175
11/21/2019 22:25	6834	15	6831	1004	1169
11/21/2019 22:30	6828	12	6790	1001	1170
11/21/2019 22:35	6712	12	6670	999	1170
11/21/2019 22:40	6723	10	6546	1000	1168
11/21/2019 22:45	6749	10	6557	999	1170
11/21/2019 22:50	6712	11	6474	999	1170
11/21/2019 22:55	6681	11	6483	1005	1169
11/21/2019 23:00	6559	8	6397	1001	1170
11/21/2019 23:05	6530	7	6327	1000	1170
11/21/2019 23:10	6500	5	6249	1005	1170
11/21/2019 23:15	6476	3	6195	1003	1167
11/21/2019 23:20	6465	1	6212	1006	1170
11/21/2019 23:25	6548	0	6218	1004	1169
11/21/2019 23:30	6545	0	6251	1007	1170
11/21/2019 23:35	6444	0	6200	1004	1171
11/21/2019 23:40	6505	0	6169	1010	1170
11/21/2019 23:45	6508	0	6158	1009	1169
11/21/2019 23:50	6495	0	6194	1003	1170
11/21/2019 23:55	6450	0	6314	1001	1170
11/22/2019 00:00	6460	0	6513	1001	1171
11/22/2019 00:05	6369	0	6696	1005	1173
11/22/2019 00:10	6450	0	6805	1000	1172
11/22/2019 00:15	6308	0	6767	1007	1172
11/22/2019 00:20	6267	0	6732	1008	1172
11/22/2019 00:25	6271	0	6707	1002	1171
11/22/2019 00:30	6291	0	6736	1002	1173
11/22/2019 00:35	6399	1	6771	1007	1174
11/22/2019 00:40	6417	1	6705	1006	1176
11/22/2019 00:45	6335	0	6791	1009	1172
11/22/2019 00:50	6394	0	6757	1008	1173
11/22/2019 00:55	6407	0	6748	1009	1170
11/22/2019 01:00	6414	0	6733	1008	1172
11/22/2019 01:05	6405	0	6769	1005	1170
11/22/2019 01:10	6390	0	6754	1007	1170
11/22/2019 01:15	6345	0	6720	1008	1171
11/22/2019 01:20	6337	0	6725	1008	1171
11/22/2019 01:25	6412	0	6673	1009	1173
11/22/2019 01:30	6412	0	6666	1005	1178
11/22/2019 01:35	6385	0	6679	1009	1172
11/22/2019 01:40	6435	0	6685	1006	1172
11/22/2019 01:45	6446	0	6738	1010	1174
11/22/2019 01:50	6441	0	6711	1004	1173
11/22/2019 01:55	6458	0	6696	1004	1173
11/22/2019 02:00	6453	0	6717	1009	1173
11/22/2019 02:05	6388	0	6706	1008	1172
11/22/2019 02:10	6390	0	6712	1006	1174
11/22/2019 02:15	6393	0	6731	1011	1174
11/22/2019 02:20	6438	0	6697	1009	1173
11/22/2019 02:25	6491	0	6736	1009	1174
11/22/2019 02:30	6453	0	6769	1010	1175
11/22/2019 02:35	6482	0	6731	1011	1173
11/22/2019 02:40	6478	0	6755	1006	1171
11/22/2019 02:45	6514	0	6719	1012	1172
11/22/2019 02:50	6489	0	6768	1009	1170
11/22/2019 02:55	6522	0	6814	1014	1172
11/22/2019 03:00	6450	0	6855	1012	1172
11/22/2019 03:05	6465	0	6885	1008	1170
11/22/2019 03:10	6485	0	6932	1005	1168
11/22/2019 03:15	6562	0	6961	1008	1171
11/22/2019 03:20	6597	0	7018	1011	1174
11/22/2019 03:25	6623	0	7015	1010	1168
11/22/2019 03:30	6593	0	7026	1010	1169
11/22/2019 03:35	6659	0	7072	1005	1170
11/22/2019 03:40	6685	0	7099	1007	1170
11/22/2019 03:45	6721	0	7122	1016	1176
11/22/2019 03:50	6659	0	7136	1015	1170
11/22/2019 03:55	6655	0	7120	1009	1173
11/22/2019 04:00	6668	0	7212	1009	1168
11/22/2019 04:05	6728	0	7308	1009	1170
11/22/2019 04:10	6736	0	7333	1008	1170
11/22/2019 04:15	6864	0	7431	1008	1174
11/22/2019 04:20	6879	1	7487	1006	1172
11/22/2019 04:25	6911	1	7471	1009	1169
11/22/2019 04:30	6967	1	7557	1007	1170
11/22/2019 04:35	7016	1	7637	1008	1170
11/22/2019 04:40	7065	1	7653	1012	1170
11/22/2019 04:45	7078	1	7674	1012	1170
11/22/2019 04:50	7104	0	7744	1014	1170
11/22/2019 04:55	7109	0	7817	1015	1169
11/22/2019 05:00	7229	0	7894	1017	1169
11/22/2019 05:05	7269	1	7928	1014	1170
11/22/2019 05:10	7329	1	7921	1013	1170
11/22/2019 05:15	7454	0	7981	1014	1170
11/22/2019 05:20	7491	1	8116	1019	1170
11/22/2019 05:25	7597	1	8220	1016	1170
11/22/2019 05:30	7588	1	8236	1017	1169
11/22/2019 05:35	7648	1	8337	1020	1170
11/22/2019 05:40	7747	1	8430	1024	1168
11/22/2019 05:45	7806	1	8464	1021	1169
11/22/2019 05:50	7782	1	8483	1023	1169
11/22/2019 05:55	7923	1	8584	1017	1169
11/22/2019 06:00	7862	1	8702	1020	1172
11/22/2019 06:05	8040	2	8937	1022	1172
11/22/2019 06:10	8148	2	9168	1022	1173
11/22/2019 06:15	8272	1	9233	1024	1173
11/22/2019 06:20	8244	1	9250	1021	1169
11/22/2019 06:25	8359	1	9294	1020	1173
11/22/2019 06:30	8425	1	9352	1023	1170
11/22/2019 06:35	8471	1	9428	1020	1170
11/22/2019 06:40	8523	1	9455	1019	1168
11/22/2019 06:45	8539	1	9494	1019	1170
11/22/2019 06:50	8512	1	9489	1021	1168
11/22/2019 06:55	8514	2	9458	1021	1169
11/22/2019 07:00	8576	1	9530	1022	1168
11/22/2019 07:05	8648	2	9544	1017	1170
11/22/2019 07:10	8676	2	9526	1022	1168
11/22/2019 07:15	8679	2	9495	1023	1170
11/22/2019 07:20	8738	2	9494	1022	1167
11/22/2019 07:25	8742	2	9443	1024	1169
11/22/2019 07:30	8763	2	9490	1025	1169
11/22/2019 07:35	8774	3	9496	1025	1168
11/22/2019 07:40	8732	3	9465	1024	1168
11/22/2019 07:45	8765	4	9478	1026	1170
11/22/2019 07:50	8747	3	9468	1022	1168
11/22/2019 07:55	8635	3	9471	1023	1167
11/22/2019 08:00	8615	2	9422	1023	1169
11/22/2019 08:05	8636	2	9415	1021	1170
11/22/2019 08:10	8661	1	9436	1019	1169
11/22/2019 08:15	8553	1	9372	1019	1167
11/22/2019 08:20	8645	1	9372	1021	1169
11/22/2019 08:25	8567	2	9358	1024	1169
11/22/2019 08:30	8556	2	9408	1024	1168
11/22/2019 08:35	8554	1	9414	1022	1173
11/22/2019 08:40	8534	1	9388	1023	1168
11/22/2019 08:45	8495	1	9387	1020	1169
11/22/2019 08:50	8411	2	9367	1024	1169
11/22/2019 08:55	8369	2	9272	1020	1173
11/22/2019 09:00	8306	2	9257	1023	1165
11/22/2019 09:05	8289	2	9295	1020	1167
11/22/2019 09:10	8262	2	9292	1022	1168
11/22/2019 09:15	8241	2	9252	1023	1167
11/22/2019 09:20	8235	2	9260	1022	1174
11/22/2019 09:25	8223	2	9254	1023	1168
11/22/2019 09:30	8233	2	9235	1019	1169
11/22/2019 09:35	8052	2	9140	1023	1168
11/22/2019 09:40	8095	2	9106	1021	1169
11/22/2019 09:45	8103	2	9142	1022	1168
11/22/2019 09:50	8110	1	9091	1025	1168
11/22/2019 09:55	8049	1	9089	1024	1169
11/22/2019 10:00	7960	2	8781	1021	1169
11/22/2019 10:05	7933	1	8548	1027	1167
11/22/2019 10:10	7915	1	8293	1027	1168
11/22/2019 10:15	7911	1	8253	1027	1173
11/22/2019 10:20	7802	1	8219	1026	1170
11/22/2019 10:25	7836	1	8226	1030	1168
11/22/2019 10:30	7863	1	8199	1027	1166
11/22/2019 10:35	7799	1	8223	1025	1168
11/22/2019 10:40	7779	1	8228	1030	1167
11/22/2019 10:45	8026	1	8092	1029	1168
11/22/2019 10:50	7737	1	8102	1020	1168
11/22/2019 10:55	7694	0	7950	944	1169
11/22/2019 11:00	7662	0	7875	888	1167
11/22/2019 11:05	7602	0	7729	827	1167
11/22/2019 11:10	7517	0	7529	765	1168
11/22/2019 11:15	7471	0	7507	757	1167
11/22/2019 11:20	7525	0	7380	756	1168
11/22/2019 11:25	7506	0	7331	756	1167
11/22/2019 11:30	7391	0	7322	755	1167
11/22/2019 11:35	7419	0	7326	756	1166
11/22/2019 11:40	7393	0	7321	756	1167
11/22/2019 11:45	7403	0	7360	756	1167
11/22/2019 11:50	7367	0	7353	756	1167
11/22/2019 11:55	7341	0	7246	686	1166
11/22/2019 12:00	7255	0	7182	633	1167
11/22/2019 12:05	7286	0	7190	556	1165
11/22/2019 12:10	7286	0	7202	515	1166
11/22/2019 12:15	7279	0	7199	515	1168
11/22/2019 12:20	7154	0	7172	512	1167
11/22/2019 12:25	7139	0	7176	512	1167
11/22/2019 12:30	7112	0	7141	516	1166
11/22/2019 12:35	7176	0	7150	515	1166
11/22/2019 12:40	7123	0	7154	514	1166
11/22/2019 12:45	7128	0	7164	514	1166
11/22/2019 12:50	7084	0	7174	514	1167
11/22/2019 12:55	7094	0	7087	512	1166
11/22/2019 13:00	6988	0	6969	511	1173
11/22/2019 13:05	7003	0	6958	513	1166
11/22/2019 13:10	7061	0	7021	513	1164
11/22/2019 13:15	6949	0	6955	513	1170
11/22/2019 13:20	7021	0	6946	511	1164
11/22/2019 13:25	6995	0	6997	513	1165
11/22/2019 13:30	7007	0	6972	513	1165
11/22/2019 13:35	6980	0	6940	514	1166
11/22/2019 13:40	6974	0	6960	511	1166
11/22/2019 13:45	6984	0	7003	509	1166
11/22/2019 13:50	6879	0	6918	512	1165
11/22/2019 13:55	6868	1	6842	519	1169
11/22/2019 14:00	6942	1	6986	516	1166
11/22/2019 14:05	6940	3	7134	509	1164
11/22/2019 14:10	6900	6	7043	510	1166
11/22/2019 14:15	6903	10	7013	502	1164
11/22/2019 14:20	6898	9	7059	501	1164
11/22/2019 14:25	6872	12	7049	502	1164
11/22/2019 14:30	6867	12	7047	500	1162
11/22/2019 14:35	6799	10	7106	501	1166
11/22/2019 14:40	6831	7	7115	501	1163
11/22/2019 14:45	6808	8	7140	503	1165
11/22/2019 14:50	6880	6	7101	503	1166
11/22/2019 14:55	6916	3	7149	502	1166
11/22/2019 15:00	6840	3	7253	502	1164
11/22/2019 15:05	6929	3	7501	499	1164
11/22/2019 15:10	6959	3	7693	500	1170
11/22/2019 15:15	6963	3	7817	506	1164
11/22/2019 15:20	6978	2	7963	506	1165
11/22/2019 15:25	6957	1	8000	506	1168
11/22/2019 15:30	6944	1	7954	506	1166
11/22/2019 15:35	6996	1	7910	506	1165
11/22/2019 15:40	7000	2	7925	503	1164
11/22/2019 15:45	7085	4	7938	505	1165
11/22/2019 15:50	7119	4	7983	507	1163
11/22/2019 15:55	7133	6	8022	509	1163
11/22/2019 16:00	7136	13	8087	516	1162
11/22/2019 16:05	7182	16	8111	518	1166
11/22/2019 16:10	7243	19	8158	518	1164
11/22/2019 16:15	7286	20	8219	513	1163
11/22/2019 16:20	7335	31	8338	514	1165
11/22/2019 16:25	7381	37	8360	513	1164
11/22/2019 16:30	7345	40	8296	515	1163
11/22/2019 16:35	7428	49	8275	515	1163
11/22/2019 16:40	7486	46	8391	515	1162
11/22/2019 16:45	7555	29	8535	509	1163
11/22/2019 16:50	7544	23	8555	506	1165
11/22/2019 16:55	7629	30	8594	513	1165
11/22/2019 17:00	7721	29	8803	512	1170
11/22/2019 17:05	7720	25	8835	510	1163
11/22/2019 17:10	7736	14	8901	509	1164
11/22/2019 17:15	7786	10	8884	508	1164
11/22/2019 17:20	7717	7	8874	511	1166
11/22/2019 17:25	7799	5	8863	513	1164
11/22/2019 17:30	7753	4	8872	511	1164
11/22/2019 17:35	7842	4	8851	514	1165
11/22/2019 17:40	7832	5	8891	514	1166
